#رقم	مشكول	غيرمشكول	جذر	وزن	صنف	أصل	معرفة	جنس	مؤنث 	مذكر	عدد	الجمع	مفرد	التأنيث	التثنية	ج, مؤ, س,	ج, مذ, س,	المنقوص	تنوين النصب	نسب	إض. لف.	ـو	ك	كال	ها	هم	تنون النصب	
129	رَقْشاء		رقش		صفة مشبهة			مؤنث		أَرْقَش	مفرد	رَقْشَاوَاتٌ			Dw					Rw							Non	". ""حَيَّةٌ رَقْشاء"" : الحَيَّة الْمنَقَّطَة بِسَوادٍ وَبَياضٍ."
130	رُقْشٌ		رقش		صفة مشبهة			مذكر			جمع		أَرْقَش						Tn									
131	رَقْشَاوَاتٌ		رقش		صفة مشبهة			مؤنث			جمع		رَقْشاء						Tn									
132	أَرْقط		رقط		صفة مشبهة			مذكر	رَقْطَاء		مفرد	رقْطٌ			DnN												Non	"(صف). ""حَيَوَانٌ أَرْقَط"" : جِلْده مرَكَّبٌ مِنْ لَوْنَيْنِ، إِمَّا بِهِ بَيَاضٌ تخَالِطه نقَطٌ سودٌ أَوْ عَكْس ذَلِكَ. ""حَيَّة رَقْطَاء""."
133	رَقْطَاءُ		رقط		صفة مشبهة			مؤنث			مفرد	رَقْطَاوَاتٌ			Dw					Rw							Non	
134	رُقْطٌ		رقط		صفة مشبهة			مذكر			جمع		أَرْقط						Tn									
135	رَقْطَاوَاتٌ		رقط		صفة مشبهة			مؤنث			جمع		رَقْطَاءُ						Tn									
136	أَزْرَق		زرق		صفة مشبهة			مذكر	زَرْقَاء		مفرد	زرْقٌ			DnN												Non	"(صف). ""تَأَمَّلْ لَوْنَ السَّمَاءِ، إِنَّه أَزْرَق"" : مَا كَانَ لَوْنه الزّرْقَةَ. ""دَخَلَ العمَّال بِبِذْلَتِهِم الزَّرْقَاءِ""."
137	زَرْقاء		زرق		صفة مشبهة			مؤنث		أَزْرَق	مفرد	زَرْقَاوَاتٌ			Dw					Rw							Non	". 1.""كانَتِ السَّماء زَرْقاءَ"" : لَوْنها أَزْرَق زرْقَةَ السَّمَاءِ، صافِيَة الأَديمِ. 2.""نَظَرَ إلى الزَّرْقاءِ، القبَّةِ الزَّرْقَاءِ"" : السَّماءِ. 3.""تَناوَلَ الزَّرْقاءَ"" : الْخَمْرَ. 4.""الرِّجال الزّرْق"" : صِفَةٌ تطْلَق على بَعْضِ سكَّانِ الصَّحْراءِ وَمَنْ يَلْبَس مِنْهمْ أَلْبِسَةً زَرْقاءَ."
138	زُرْقٌ		زرق		صفة مشبهة			مذكر			جمع		أَزْرَق						Tn									
139	زَرْقَاوَاتٌ		زرق		صفة مشبهة			مؤنث			جمع		زَرْقاء						Tn									
140	أَزْعَر		زعر		صفة مشبهة			مذكر	زَعْرَاء		مفرد	زعْرٌ			DnN												Non	"(صف). ""رَجلٌ أَزْعَر"" : قَلِيل الشَّعَرِ متَفَرِّقه.الأَزْعَر : القليل الشَّعر المتفرقه؛ يبحث الأزعر عن علاج لشعره علّه يزداد ويكثف مؤزَعْراء ج زعْرٌ. "
141	زَعْرَاءُ		زعر		صفة مشبهة			مؤنث			مفرد	زَعْرَاوَاتٌ			Dw					Rw							Non	
142	زُعْرٌ		زعر		صفة مشبهة			مذكر			جمع		أَزْعَر						Tn									
143	زَعْرَاوَاتٌ		زعر		صفة مشبهة			مؤنث			جمع		زَعْرَاءُ						Tn									
144	زَعْرَى		زعر		صفة مشبهة			مؤنث			مفرد	زَعْرَاوَاتٌ															Non	
145	أشْرَس		شرس		صفة مشبهة			مذكر	شَرْساء		مفرد	شرْسٌ			DnN												Non	"(صف). ""النَّمِر أَشْرَس الحَيَواناتِ"" : أَعْنَفها."
146	شَرْسَاءُ		شرس		صفة مشبهة			مؤنث			مفرد	شَرْسَاوَاتٌ			Dw					Rw							Non	
147	شُرْسٌ		شرس		صفة مشبهة			مذكر			جمع		أشْرَس						Tn									
148	شَرْسَاوَاتٌ		شرس		صفة مشبهة			مؤنث			جمع		شَرْسَاءُ						Tn									
149	أَشْعَث		شعث		صفة مشبهة			مذكر	شَعْثاء		مفرد	شعْثٌ			DnN												Non	"(صف). ""أَشْعَث الشَّعْرِ"": مغْبَرٌّ، متَلَبِّدٌ."
150	شَعْثَاءُ		شعث		صفة مشبهة			مؤنث			مفرد	شَعْثَاوَاتٌ			Dw					Rw							Non	
151	شُعْثٌ		شعث		صفة مشبهة			مذكر			جمع		أَشْعَث						Tn									
152	شَعْثَاوَاتٌ		شعث		صفة مشبهة			مؤنث			جمع		شَعْثَاءُ						Tn									
153	شَعْوَاء		شعو		صفة مشبهة			مؤنث			مفرد	شعواوات;شعواءات			DwDz												Non	"شَعْوَاء-شَعْوَاء [ش ع و] (صف). 1.""شَنَّ عَلَيْهِ حَرْباً شَعْوَاءَ"": حَرْباً عَنِيفَةً مِنْ كلِّ جِهَةٍ. ""غَارَةٌ شَعْوَاء"". 2.""شَجَرَةٌ شَعْوَاء"" : منْتَشِرَة الأَغْصَانِ."
154	شَعْوَاوَاتٌ		شعو		صفة مشبهة			مؤنث			جمع		شَعْثَاوَاتٌ						Tn									
155	شَعْوَاءَاتٌ		شعو		صفة مشبهة			مؤنث			جمع		شَعْوَاء						Tn									
156	أَشْقَر		شقر		صفة مشبهة			مذكر	شَقْراء		مفرد	شقْرٌ			DnN												Non	"(صف). ""كانَ أَشْقَرَ اللَّوْنِ"" : مَنْ يَميل لَوْنه إلى الشّقْرَةِ، أَيْ مَنْ كانَتْ بَشَرَته حَمْراءَ، تَميل إلى البَياضِ مَعَ شَعْرٍ مذَهَّبٍ ناصِعٍ. ""كانَ مِنْ بَيْنِ السّيَّاحِ فَتاةٌ شَقْراء""."
157	شَقْرَاء		شقر		صفة مشبهة			مؤنث		أَشْقَر 	مفرد	شَقْرَاوَاتٌ			Dw					Rw							Non	"(صف). ""شَقْرَاء مِنْ بِلاَدِ الْغَرْبِ"" : مَنْ كَانَ لَوْن شَعْرِهَا يَمِيل إِلَى صفْرَةٍ ذَهَبِيَّةٍ، كَمَا تطْلَق هَذِهِ الصِّفَة عَلَى مَنْ تَخَلَّلَ بَيَاضَ جِسْمِهِ حمْرَةٌ صَافِيَةٌ."
158	شُقْرٌ		شقر		صفة مشبهة			مذكر			جمع		أَشْقَر						Tn									
159	شَقْرَاوَاتٌ		شقر		صفة مشبهة			مؤنث			جمع		شَقْرَاء						Tn									
160	أَشَلّ		شلل		صفة مشبهة			مذكر	شَلاَّء		مفرد	شلٌّ			DnN												Non	"(صف). ""رَجلٌ أَشَلّ"" : مصابٌ في عضْوٍ مِنْ أَعْضائِهِ بِالشَّلَلِ يَجْعَله عاجِزاً عَنِ الحَرَكَةِ. ""يَدٌ شَلاَّء""."
161	شَلْاَء		شلل		صفة مشبهة			مؤنث			مفرد				Dw					Rw							Non	
162	شُلٌّ		شلل		صفة مشبهة			مذكر			جمع		أَشَلّ						Tn									
163	شَلَّى		شلل		صفة مشبهة			مؤنث			مفرد																Non	
164	شَلَّاوَاتٌ		شلل		صفة مشبهة			مؤنث			جمع		شُلٌّ						Tn									
165	أَشَمّ		شمم		صفة مشبهة			مذكر	شمَّاء		مفرد	شمٌّ			DnN												Non	"(صف). 1.""يطِلّ على الْمَدينَةِ جَبَلٌ أَشَمّ"" : جَبَلٌ عالٍ. 2.""أَكَمَةٌ شَم"
166	شَمَّاء		شمم		صفة مشبهة			مؤنث		أَشَمّ	مفرد	شَمَّاوَاتٌ			Dw					Rw							Non	". ""جِبَالٌ شَمَّاء"" : عَالِيَةٌ، مرْتَفِعَةٌ."
167	شُمٌّ		شمم		صفة مشبهة			مذكر			جمع		أَشَمّ						Tn									
168	شَمَّاوَاتٌ		شمم		صفة مشبهة			مؤنث			جمع		شَمَّاء						Tn									
169	أَشْنَع		شنع		صفة مشبهة			مذكر	شَنْعَاءُ		مفرد	شُنْعٌ			DnN												Non	"أَشْنَع-أَشْنَع [ش ن ع] (صف). ج: شنْعٌ. مؤ: شَنْع الأشْنَع : المتصف بالقبح؛ هو أشنع ولكنه ذكيّ.- من الأيام: أكرهها وأعسرها؛ كان يوم الفراق أشنع الأيام مؤ شَنْعَاء ج شنْعٌ.
"
170	شَنْعَاءُ		شنع		صفة مشبهة			مؤنث			مفرد				Dw					Rw							Non	
171	شُنْعٌ		شنع		صفة مشبهة			مذكر			جمع		أَشْنَع						Tn									
172	شَنْعَى		شنع		صفة مشبهة			مؤنث			مفرد																Non	
173	شَنْعَاوَاتٌ		شنع		صفة مشبهة			مؤنث			جمع		شُنْعٌ						Tn									
174	أَشْهَب		شهب		صفة مشبهة			مذكر	شَهْباء		مفرد	شهْبٌ			DnN												Non	"(صف). ""وَلَدٌ أَشْهَب"": وَلَدٌ خالَطَ البَياض سَوادَ شَعْرِهِ."
175	شَهْبَاء		شهب		صفة مشبهة			مؤنث		أَشْهَب	مفرد	شَهْبَاوَاتٌ			Dw					Rw							Non	". 1.""اِمْرَأَةٌ شَهْبَاء"": مبَرْقَشَة اللَّوْنِ. 2.""سَنَةٌ شَهْبَاء"" : جَدْبَاء، سَنَةٌ عَرَفَتْ جَفَافاً. 3.""أَرْضٌ شَهْبَاء"" : قَاحِلَةٌ. 4.""جِبَالٌ شَهْبَاء"" : جِ"
176	شُهْبٌ		شهب		صفة مشبهة			مذكر			جمع		أَشْهَب						Tn									
177	شَهْبَاوَاتٌ		شهب		صفة مشبهة			مؤنث			جمع		شَهْبَاء						Tn									
178	أَشْوَس		شوس		صفة مشبهة			مذكر	شَوْساء		مفرد	شوسٌ;أَشاوِس			DnN												Non	"(صف). ""مجاهِدٌ أَشْوَس"": جَرِيءٌ، شجاعٌ شَديد المِراسِ في القِتالِ."
179	شَوْسَاءُ		شوس		صفة مشبهة			مؤنث			مفرد	أَشَاوِسُ			Dw					Rw							Non	
180	شُوْسٌ		شوس		صفة مشبهة			مذكر			جمع		أَشْوَس						Tn									
181	أَشَاوِسُ		شوس		صفة مشبهة			مذكر			جمع		شَوْسَاءُ														Non	
182	شَوْسَاوَاتٌ		شوس		صفة مشبهة			مؤنث			جمع		شُوْسٌ						Tn									
183	أَشْوَهُ		شوس		صفة مشبهة			مذكر	شَوْهَاءُ		مفرد	شُوْهٌ			DnN												Non	 رجل  أَشْوَه  قبيح الوجهِ . يقال :  شاهَ  وجْهه  يَشوه  وقد  شوَّهَه  الله
184	شَوْهَاءُ		شوه		صفة مشبهة			مؤنث			مفرد	شَوْهَاوَاتٌ			Dw					Rw							Non	"شَوْهَاء-شَوْهَاء [ش و هـ] (صف). ""اِمْرَأَةٌ شَوْهَاء"" : اِمْرَأَةٌ قَبِيحَة الْمَنْظَرِ."
185	شُوْهٌ		شوه		صفة مشبهة			مذكر			جمع		أَشْوَهُ						Tn									
186	شَوْهَاوَاتٌ		شوه		صفة مشبهة			مؤنث			جمع		شَوْهَاءُ						Tn									
187	شَوْهَى		شوه		صفة مشبهة			مؤنث			مفرد																Non	
188	أَشْيَب		شيب		صفة مشبهة			مذكر	شَيْبَاءُ		مفرد	شُيْبٌ			DnN												Non	"أَشْيَب-أَشْيَب [ش ي ب] (صف). ""رَجلٌ أَشْيَب"": مَنْ بِرَأْسِهِ شَيْبٌ."
189	شَيْبَاءُ		شيب		صفة مشبهة			مؤنث			مفرد	شَيْبَاوَاتٌ			Dw					Rw							Non	
190	شُيْبٌ		شيب		صفة مشبهة			مذكر			جمع		أَشْيَب						Tn									
191	شَيْبَاوَاتٌ		شيب		صفة مشبهة			مؤنث			جمع		شَيْبَاءُ						Tn									
192	أَصْفَر		صفر		صفة مشبهة			مذكر	صَفْراء		مفرد	صفْرٌ			DnN												Non	"(صف). 1.""قَميصٌ أَصْفَر"" : لَوْنه بِهِ صفْرَةٌ، أَيْ ما يشْبِه لَوْنَ محِّ البَيْضِ. ""يَصْبِغ بِأَلْوانٍ مخْتَلِفَةٍ: بِالأَحْمَرِ والأَخْضَرِ وَالأَصْفَرِ""."
193	صَفْرَاء		صفر		صفة مشبهة			مؤنث		أَصْفَر	مفرد	صَفْرَاوَاتٌ			Dw					Rw							Non	". 1.""عَادَتْ صَفْرَاءَ الوَجْهِ"" : عَادَتْ بِلَوْنٍ شَاحِبٍ. 2.""فِي جِيدِهَا الصَّفْرَاء"" : الذَّهَب. 3.""الصَّفْرَاء"" : سَائِلٌ مرٌّ جِدّاً يخْتَزَن فِي كِيسِ الْمَرَارَةِ، لَوْنه أَصْفَر. 4.""ضَحْك"
194	صُفْرٌ		صفر		صفة مشبهة			مذكر			جمع		أَصْفَر						Tn									
195	صَفْرَاوَاتٌ		صفر		صفة مشبهة			مؤنث			جمع		صَفْرَاء						Tn									
196	أَصْلَد		صلد		صفة مشبهة			مذكر	صَلْداء		مفرد	صلْدٌ			DnN												Non	"(صف). ""رَجلٌ أَصْلَد"" : شَديد الصَّلابَةِ."
197	صَلْدَاءُ		صلد		صفة مشبهة			مؤنث			مفرد	صَلْدَاوَاتٌ			Dw					Rw							Non	
198	صُلْدٌ		صلد		صفة مشبهة			مذكر			جمع		أَصْلَد						Tn									
199	صَلْدَاوَاتٌ		صلد		صفة مشبهة			مؤنث			جمع		صَلْدَاءُ						Tn									
200	أَصْلَع		صلع		صفة مشبهة			مذكر	صَلْعاء		مفرد	صلْعٌ			DnN												Non	"(صف). ""هو أَصْلَع"" : أَيْ فَقَدَ شَعْرَ رَأْسِهِ، ذو صَلْعَةٍ."
201	صَلْعَاء		صلع		صفة مشبهة			مؤنث		أَصْلَع	مفرد	صَلْعَاوَاتٌ			Dw					Rw							Non	". ""أَرْضٌ صَلْعَاء"" : أَرْضٌ جَرْدَاء لاَ شَجَرَ بِهَا."
202	صُلْعٌ		صلع		صفة مشبهة			مذكر			جمع		أَصْلَع						Tn									
203	صَلْعَاوَاتٌ		صلع		صفة مشبهة			مؤنث			جمع		صَلْعَاء						Tn									
204	صَلْعَى		صلع		صفة مشبهة			مؤنث			مفرد	صَلْعَاوَاتٌ															Non	
205	أَصَمّ		صمم		صفة مشبهة			مذكر	صَمَّاء		مفرد	صمٌّ			DnN												Non	"(صف). 1.""هوَ أَصَمّ أَبْكَم"" : لاَ يَسْمَع (أَطْرَش)، وَلاَ يَتَكَلَّم، أَخْرَس.هود آية 24 مَثَل الفَريقَيْنِ كَالأعْمَى والأَصَمِّ"
206	صَمَّاء		صمم		صفة مشبهة			مؤنث		أَصَمّ	مفرد	صَمَّاوَاتٌ			Dw					Rw							Non	"(صف). 1.""لَمْ يَعْرِفْ فِي الْبِدَايَةِ أَنَّهَا صَمَّاء"" : لاَ تَسْمَع. 2.""أَرْضٌ صَمَّاء"" : غَلِيظَةٌ يَابِسَةٌ. 3.""صَخْرَةٌ صَمَّ"
207	صُمٌّ		صمم		صفة مشبهة			مذكر			جمع		أَصَمّ						Tn									
208	صَمَّاوَاتٌ		صمم		صفة مشبهة			مؤنث			جمع		صَمَّاء						Tn									
209	أَصْهَب		صهب		صفة مشبهة			مذكر	صَهْباء		مفرد	صهْبٌ			DnN												Non	"(صف). ""رَجلٌ أَصْهَب"": مَنْ يخالِط بَياضَ بَشَرَتِهِ حمْرَةٌ ، ""اِمْ"
210	صَهْبَاء		صهب		صفة مشبهة			مؤنث		أَصْهَب	مفرد	صَهْبَاوَاتٌ			Dw					Rw							Non	". ""لاَ يَقْرب الصَّهْبَاءَ"" : الْخَمْرَ."
211	صُهْبٌ		صهب		صفة مشبهة			مذكر			جمع		أَصْهَب						Tn									
212	صَهْبَاوَاتٌ		صهب		صفة مشبهة			مؤنث			جمع		صَهْبَاء						Tn									
213	أَطْرَش		طرش		صفة مشبهة			مذكر	طَرْشاء		مفرد	طرْشٌ			DnN												Non	"(صف). ""إِنَّه أَطْرَش"" : لا يَسْمَع، أَصَمّ."
214	طَرْشَاء		طرش		صفة مشبهة			مؤنث		أَطْرَش	مفرد	طَرْشَاوَاتٌ			Dw					Rw							Non	. : الفَاقِدَة لِحَاسَّةِ السَّمْعِ.
215	طُرْشٌ		طرش		صفة مشبهة			مذكر			جمع		أَطْرَش						Tn									
216	طَرْشَاوَاتٌ		طرش		صفة مشبهة			مؤنث			جمع		طَرْشَاء						Tn									
217	طَرْشَى		طرش		صفة مشبهة			مؤنث			مفرد	طَرْشَاوَاتٌ															Non	
218	أَعْجَف		عجف		صفة مشبهة			مذكر	عَجْفاء		مفرد	عِجافٌ			DnN												Non	"(صف). 1.""حَيَوانٌ أَعْجَفٌ"" : مَهْزولٌ.يوسف آية 43إِنِّي أَرَى سَبْعَ بَقَراتٍ "
219	عَجْفَاء		عجف		صفة مشبهة			مؤنث		أَعْجَف	مفرد	عَجْفَاوَاتٌ			Dw					Rw							Non	". 1.""أَرْضٌ عَجْفَاء"": لاَ نَبَاتَ فِيهَا. 2.""لِثَةٌ عَجْفَاء "" : ظَمْأَى. 3. ""شَفَتَانِ عَجْفَاوَانِ"" : رَقِيقَتَانِ، لَطِيفَتَانِ."
220	عِجَافٌ		عجف		صفة مشبهة			مذكر			جمع		أَعْجَف						Tn									
221	عَجْفَاوَاتٌ		عجف		صفة مشبهة			مؤنث			جمع		عَجْفَاء						Tn									
222	عَجْفَى		عجف		صفة مشبهة			مؤنث			مفرد	عَجْفَاوَاتٌ															Non	
223	أَعْجَم		عجم		صفة مشبهة			مذكر	عَجْماء		مفرد	عجمٌ;أَعاجِم			DnN												Non	"(صف). 1.""رَجلٌ أَعْجَم"" : مَنْ لا يحْسِن النّطْقَ بِاللّغَةِ العَرَبِيَّةِ وَلا يفْصِح،"
224	عَجْمَاءُ		عجم		صفة مشبهة			مؤنث			مفرد	عَجْمَاوَاتٌ			Dw					Rw							Non	
225	عُجْمٌ		عجم		صفة مشبهة			مذكر			جمع		أَعْجَم						Tn									
226	عَجْمَاوَاتٌ		عجم		صفة مشبهة			مؤنث			جمع		عَجْمَاءُ						Tn									
227	أَعَاجِمُ		عجم		صفة مشبهة			مذكر			جمع		عُجْمٌ														Non	
228	أعْرَج		عرج		صفة مشبهة			مذكر	عَرْجَاء		مفرد	عرْجٌ			DnN												Non	"(صف). ""صَارَ أعْرَجَ منْذ حَادِثَةِ السَّيَّارَةِ"" : أصِيبَ فِي رِجْلِهِ وَأصْبَحَتْ خَطَوَات رِجْلَيْهِ متَفَاوِتَةً."
229	عَرْجَاء		عرج		صفة مشبهة			مؤنث		أَعْرَج	مفرد	عَرْجَاوَاتٌ			Dw					Rw							Non	". ""اِمْرَأَةٌ، شَاةٌ عَرْجَاء"": بِهَا عَرَجٌ، أَيْ تَغْمِز بِرِجْلِهَا وَهِيَ تَمْشِي."
230	عُرْجٌ		عرج		صفة مشبهة			مذكر			جمع		أعْرَج						Tn									
231	عَرْجَاوَاتٌ		عرج		صفة مشبهة			مؤنث			جمع		عَرْجَاء						Tn									
232	عَرْجَى		عرج		صفة مشبهة			مؤنث			مفرد	عَرْجَاوَاتٌ															Non	
233	أعْزَب		عزب		صفة مشبهة			مذكر	عَزْبَاء		مفرد	عزْبٌ			DnN												Non	"(صف). ""أخْتِي متَزَوِّجَةٌ وَأخِي أعْزَب"" : شَابٌّ لَمْ يَتَزَوَّجْ بَعْد. ""هَلْ أخْته مَازَالَتْ عَزْبَاءَ""."
234	عَزْبَاء		عزب		صفة مشبهة			مؤنث		أَعْزَب	مفرد	عَزْبَاوَاتٌ			Dw					Rw							Non	". ""فَتَاةٌ عَزْبَاء"" : لاَ زَوْجَ لَهَا."
235	عُزْبٌ		عزب		صفة مشبهة			مذكر			جمع		أعْزَب						Tn									
236	عَزْبَاوَاتٌ		عزب		صفة مشبهة			مؤنث			جمع		عَزْبَاء						Tn									
237	أَعْزَل		عزل		صفة مشبهة			مذكر	عَزْلاَء		مفرد	عزَّلٌ			DnN												Non	"(صف). ""كانَ أعْزَلَ لَمَّا حَاصَروه فِي بَيْتِهِ"" : لَمْ يَكنْ مَعَه سِلاَحٌ. o ""اِسْتَوْلَى الاِسْتِعْمَار عَلَى الْمَدِينَةِ بِالقوَّةِ وَأهْلهَا عزَّلٌ"" : لَمْ يَكنْ بِيَدِهِمْ سِلاَحٌ للِدِّفَاعِ عَنْ أنْفسِهِمْ."
238	عَزْلاَء		عزل		صفة مشبهة			مؤنث		أَعْزَل	مفرد	عَزْلَاوَاتٌ			Dw					Rw							Non	". ""كَانَتْ عَزْلاَءَ"" : لاَ سِلاَحَ مَعَهَا."
239	عُزْلٌ		عزل		صفة مشبهة			مذكر			جمع		أَعْزَل						Tn									
240	عَزْلَاوَاتٌ		عزل		صفة مشبهة			مؤنث			جمع		عَزْلاَء						Tn									
241	أعْسَر		عسر		صفة مشبهة			مذكر	عَسْرَاء		مفرد	عسْرٌ			DnN												Non	"(صف). ""منْذ صِغَرِهِ وَهوَ أعْسَر"" : يَكْتب وَيَأْكل وَيَشْتَغِل بِيَدِهِ اليسْرَى."
242	عَسْرَاء		عسر		صفة مشبهة			مؤنث		أَعْسَر	مفرد	عَسْرَاوَاتٌ			Dw					Rw							Non	". ""هِيَ عَسْرَاء"" : تَعْمَل بِيَدِهَا اليسْرَى."
243	عُسْرٌ		عسر		صفة مشبهة			مذكر			جمع		أعْسَر						Tn									
244	عَسْرَاوَاتٌ		عسر		صفة مشبهة			مؤنث			جمع		عَسْرَاء						Tn									
245	أعْشَى		عشو		صفة مشبهة			مذكر	عَشْوَاء		مفرد	عشْوٌ			DnN												Non	"(صف). ""رَجلٌ أَعْشَى"" : صَارَ بَصَره ضَعِيفاً."
246	عَشْوَاء		عشو		صفة مشبهة			مؤنث		أَعْشَى	مفرد	عشواوات;عشواءات			Dw					Rz							Non	". 1.""يَخْبِط خَبْطَ عَشْوَاءَ"" : يَتَصَرَّف عَلَى غَيْرِ عِلْمٍ وَلاَ بَصِيرَةٍ. 2.""رَكِبَ العَشْوَاءَ"" : سَارَ فِي أَمْرِهِ عَلَى غَيْرِ هدىً وَلاَ بَصِيرَةٍ، خَبَطَ. 3.""همْ فِي عَشْوَاءَ مِنْ أَمْرِهِمْ"" : فِي حَيْرَةٍ وَتَخَبّطٍ. 4.""دَخَلَ فِي العَشْوَاءِ"" : فِي الظّلْمَةِ."
247	عُشْوٌ		عشو		صفة مشبهة			مذكر			جمع		أعْشَى						Tn									
248	عَشْوَاوَاتٌ		عشو		صفة مشبهة			مؤنث			جمع		عَشْوَاء						Tn									
249	عَشْوَاءَاتٌ		عشو		صفة مشبهة			مؤنث			جمع		عُشْوٌ						Tn									
250	عَشْوَى		عشو		صفة مشبهة			مؤنث			مفرد	عشواوات;عشواءات															Non	
251	أعْقَف		عقف		صفة مشبهة			مذكر	عَقْفاء		مفرد	عقْفٌ			DnN												Non	"(صف). 1. ""هوَ أعْقَف"" : أعْوَج. 2. ""خَطٌّ أعْقَف"" : منْحَنٍ."
252	عَقْفَاءُ		عقف		صفة مشبهة			مؤنث			مفرد	عَقْفَاوَاتٌ			Dw					Rw							Non	
253	عُقْفٌ		عقف		صفة مشبهة			مذكر			جمع		أعْقَف						Tn									
254	عَقْفَاوَاتٌ		عقف		صفة مشبهة			مؤنث			جمع		عَقْفَاءُ						Tn									
255	عَقْفَى		عقف		صفة مشبهة			مؤنث			مفرد	عَقْفَاوَاتٌ															Non	
256	أعْمَش		عمش		صفة مشبهة			مذكر	عَمْشَاء		مفرد	عمْشٌ			DnN												Non	"أعْمَش-أعْمَش [ع م ش]. ج: عمْشٌ، مؤ: عَمْشَاء. (صف). ""وَلَدٌ أعْمَش"": ضَعفَ بَصَر عَيْنِهِ معَ سَيَلانِ دَمْعِهَا فِي أكْثَرِ الأوْقَاتِ."
257	عَمْشَاءُ		عمش		صفة مشبهة			مؤنث			مفرد	عَمْشَاوَاتٌ			Dw					Rw							Non	
258	عُمْشٌ		عمش		صفة مشبهة			مذكر			جمع		أعْمَش						Tn									
259	عَمْشَاوَاتٌ		عمش		صفة مشبهة			مؤنث			جمع		عَمْشَاءُ						Tn									
260	عَمْشَى		عمش		صفة مشبهة			مؤنث			مفرد	عَمْشَاوَاتٌ															Non	
261	أعْمى		عمي		صفة مشبهة			مذكر	عَمْياء		مفرد	عمْيٌ;عمْيانٌ			Dy												Non	"(صف). ""إنَّ الأعْمَى يَنْتَظِر مسَاعَدَةً مِنْ أحَدِ الْمَارَّةِ"" : مَنْ لاَ يبْصِر. ""أنا الَّذِي نَظَرَ الأعْمَى إلَى أدَبِي"". (المتنبي) ""شَعَرْت أنِّي كنْت جَامِداً فَأيْقَظَنِي، وأعْمَى فأبْصَرَنِي"". (أ. أمين)."
262	عَمْيَاءُ		عمي		صفة مشبهة			مؤنث			مفرد	عَمْيَاوَاتٌ			Dw					Rw							Non	
263	عُمْيٌ		عمي		صفة مشبهة			مذكر			جمع		أعْمى						Tn									
264	عَمْيَاوَاتٌ		عمي		صفة مشبهة			مؤنث			جمع		عَمْيَاءُ						Tn									
265	عَمْيَى		عمي		صفة مشبهة			مؤنث			مفرد	عَمْيَاوَاتٌ															Non	
266	أعْنَق		عنق		صفة مشبهة			مذكر	عَنْقَاء		مفرد	عنْقٌ			DnN												Non	"(صف). ""لاَ أعْنَقَ مِنْه"" : لاَ أحَدَ أطْوَل مِنْه عنقاً. ""إنَّها العَنْقَاء الوَحِيدَة بَيْنَ النِّسَاءِ""."
267	عَنْقَاء		عنقاء		صفة مشبهة			مؤنث		أَعْنَق	مفرد	عَنْقَاوَاتٌ			Dw					Rw							Non	"ج: عنْقٌ. مذ: أَعْنَق. 1.""اِرْتَقَى عَنْقَاءَ الْجَبَلِ"" : قِمَّتَه. 2.""تَلَّةٌ عَنْقَاء"" : مرْتَفِعَةٌ طَوِيلَةٌ. 3.""الْعَنْقَاء"" : طَائِرٌ وَهْمِيٌّ لاَ وجودَ لَه إِلاَّ فِي تَصَوّرِ الإِنْسَانِ وَخَيَالِهِ. ""أَيْقَنْت أَنَّ الْمسْتَحِيلَ ثَلاَثَةٌ : الْغول وَالعَنْقَاء وَالْخِلّ الوَفِيّ""."
